region,zone,woreda,hf_name,hf_type,y,x,x1,n,e,z,owner,status
Addis Ababa,Lideta,1,Woreda 1 hc,Health Center,995525.000000,470451.000000,0.000000,0.00000000000,0.00000000000,2329.000000,Government,UC
Addis Ababa,Lideta,2,Woreda 2 hc,Health Center,997513.000000,468762.000000,0.000000,0.00000000000,0.00000000000,2395.000000,Government,UC
Addis Ababa,Nifas Silk Lafto,2,Woreda 2 hc,Health Center,991024.000000,469260.000000,0.000000,0.00000000000,0.00000000000,2242.000000,Government,UC
Addis Ababa,Nifas Silk Lafto,1,Woreda 1 hc,Health Center,988870.000000,469747.000000,0.000000,0.00000000000,0.00000000000,2244.000000,Government,UC
Addis Ababa,Nifas Silk Lafto,7,Woreda 7 hc,Health Center,990167.000000,472529.000000,0.000000,0.00000000000,0.00000000000,2215.000000,Government,UC
Addis Ababa,Nifas Silk Lafto,6,Woreda 6 hc,Health Center,991507.000000,472426.000000,0.000000,0.00000000000,0.00000000000,2269.000000,Government,UC
Addis Ababa,Nifas Silk Lafto,5,Woreda 5 hc,Health Center,991629.000000,471538.000000,0.000000,0.00000000000,0.00000000000,2265.000000,Government,Not Equiped
Addis Ababa,Nifas Silk Lafto,4,Woreda 4 hc,Health Center,992357.000000,471000.000000,0.000000,0.00000000000,0.00000000000,2246.000000,Government,UC
Addis Ababa,Nifas Silk Lafto,11,Woreda 11 hc,Health Center,986824.000000,471543.000000,0.000000,0.00000000000,0.00000000000,2460.000000,Government,Functional
Addis Ababa,Nifas Silk Lafto,12,Woreda 12 hc,Health Center,988933.000000,471977.000000,0.000000,0.00000000000,0.00000000000,2239.000000,Government,Functional
Addis Ababa,Yeka,5,Woreda 5 hc,Health Center,997466.000000,477382.000000,0.000000,0.00000000000,0.00000000000,2404.000000,Government,UC
Addis Ababa,Yeka,8,Woreda 8 hc,Health Center,997175.000000,476898.000000,0.000000,0.00000000000,0.00000000000,2381.000000,Government,UC
Addis Ababa,Yeka,4,Woreda 4 hc,Health Center,999334.000000,475215.000000,0.000000,0.00000000000,0.00000000000,2449.000000,Government,lack finishing
Addis Ababa,Yeka,7,Woreda 7 hc,Health Center,997703.000000,476220.000000,0.000000,0.00000000000,0.00000000000,2417.000000,Government,UC
Addis Ababa,Yeka,13,Woreda 13 hc,Health Center,998870.000000,486430.000000,0.000000,0.00000000000,0.00000000000,2379.000000,Government,UC
Addis Ababa,Yeka,12,Woreda 12(1) hc,Health Center,1000958.000000,485972.000000,0.000000,0.00000000000,0.00000000000,2481.000000,Government,UC
Addis Ababa,Yeka,11,Woreda 11 hc,Health Center,997837.000000,482750.000000,0.000000,0.00000000000,0.00000000000,2413.000000,Government,UC
Addis Ababa,Yeka,12,Woreda 12(2) hc,Health Center,999127.000000,482819.000000,0.000000,0.00000000000,0.00000000000,2499.000000,Government,UC
Addis Ababa,Yeka,10,Woreda 10 hc,Health Center,999307.000000,480370.000000,0.000000,0.00000000000,0.00000000000,2547.000000,Government,UC
Addis Ababa,Yeka,9,Woreda 9 hc,Health Center,998056.000000,481163.000000,0.000000,0.00000000000,0.00000000000,2428.000000,Government,Kotebe HC
Addis Ababa,Yeka,1,Woreda 1 hc,Health Center,1001417.000000,474922.000000,0.000000,0.00000000000,0.00000000000,2556.000000,Government,UC
Addis Ababa,Yeka,2,Woreda 2 hc,Health Center,1001314.000000,475991.000000,0.000000,0.00000000000,0.00000000000,2567.000000,Government,UC
Addis Ababa,Yeka,6,Woreda 6 hc,Health Center,997707.000000,475490.000000,0.000000,0.00000000000,0.00000000000,2404.000000,Government,UC
Addis Ababa,Bole,14,Woreda 14,Health Center,995072.000000,479067.000000,0.000000,0.00000000000,0.00000000000,2420.000000,Government,Functional
Addis Ababa,Bole,13,Woreda 13,Health Center,993541.000000,480381.000000,0.000000,0.00000000000,0.00000000000,2317.000000,Government,UC
Addis Ababa,Bole,9,Woreda 9,Health Center,994295.000000,481453.000000,0.000000,0.00000000000,0.00000000000,2307.000000,Government,UC
Addis Ababa,Bole,10,Woreda 10(1),Health Center,993853.000000,484623.000000,0.000000,0.00000000000,0.00000000000,2305.000000,Government,UC
Addis Ababa,Bole,10,Woreda 10(2),Health Center,996158.000000,486967.000000,0.000000,0.00000000000,0.00000000000,2347.000000,Government,lacks finishing
Addis Ababa,Bole,10,Woreda 10(3),Health Center,993997.000000,488122.000000,0.000000,0.00000000000,0.00000000000,2377.000000,Government,UC
Addis Ababa,Bole,8,Woreda 8,Health Center,995987.000000,481948.000000,0.000000,0.00000000000,0.00000000000,2367.000000,Government,UC
Addis Ababa,Bole,12,Woreda 12,Health Center,989500.000000,475991.000000,0.000000,0.00000000000,0.00000000000,2240.000000,Government,UC
Addis Ababa,Addis Ketema,10,Woreda 10,Health Center,1000065.000000,468808.000000,0.000000,0.00000000000,0.00000000000,2517.000000,Government,UC
Addis Ababa,Addis Ketema,5,Woreda 5,Health Center,999812.000000,469292.000000,0.000000,0.00000000000,0.00000000000,2524.000000,Government,UC
Addis Ababa,Addis Ketema,6,Woreda 6,Health Center,999604.000000,470601.000000,0.000000,0.00000000000,0.00000000000,2514.000000,Government,UC
Addis Ababa,Addis Ketema,7,Woreda 7,Health Center,998751.000000,470977.000000,0.000000,0.00000000000,0.00000000000,2456.000000,Government,UC
Addis Ababa,Addis Ketema,1,Woreda 1,Health Center,998079.000000,471623.000000,0.000000,0.00000000000,0.00000000000,2445.000000,Government,UC
Addis Ababa,Addis Ketema,3,Woreda 3,Health Center,997106.000000,469485.000000,0.000000,0.00000000000,0.00000000000,2387.000000,Government,lacks finishing
Addis Ababa,Addis Ketema,2,Woreda 2,Health Center,997486.000000,470007.000000,0.000000,0.00000000000,0.00000000000,2405.000000,Government,UC
Addis Ababa,Addis Ketema,8,Woreda 8,Health Center,998070.000000,470066.000000,0.000000,0.00000000000,0.00000000000,2458.000000,Government,UC
Addis Ababa,Kolfe Keraneyo,4,Alem bank hc,Health Center,998055.000000,469938.000000,0.000000,0.00000000000,0.00000000000,0.000000,Government,Functional
Addis Ababa,Kolfe Keraneyo,3,Woreda 3 hc,Health Center,993317.000000,464472.000000,0.000000,0.00000000000,0.00000000000,2398.000000,Government,UC
Addis Ababa,Kolfe Keraneyo,1,Woreda 1 hc,Health Center,992468.000000,468097.000000,0.000000,0.00000000000,0.00000000000,2279.000000,Government,UC
Addis Ababa,Kolfe Keraneyo,5,Woreda 5 hc,Health Center,993981.000000,467459.000000,0.000000,0.00000000000,0.00000000000,2331.000000,Government,UC
Addis Ababa,Kolfe Keraneyo,13,Woreda 13 hc,Health Center,1000394.000000,466625.000000,0.000000,0.00000000000,0.00000000000,2530.000000,Government,UC
Addis Ababa,Kolfe Keraneyo,13,Woreda 13 hc,Health Center,999541.000000,466873.000000,0.000000,0.00000000000,0.00000000000,2480.000000,Government,UC
Addis Ababa,Kolfe Keraneyo,11,Woreda 11 hc,Health Center,999290.000000,467514.000000,0.000000,0.00000000000,0.00000000000,2468.000000,Government,UC
Addis Ababa,Kolfe Keraneyo,6,Woreda 6 hc,Health Center,994980.000000,466770.000000,0.000000,0.00000000000,0.00000000000,2420.000000,Government,UC
Addis Ababa,Kolfe Keraneyo,8,Woreda 8 hc,Health Center,996816.000000,466055.000000,0.000000,0.00000000000,0.00000000000,2407.000000,Government,UC
Addis Ababa,Addis Ketema,,Addis ketema,Health Center,998734.721987,469323.502501,0.000000,0.00000000000,0.00000000000,0.000000,Government,Functional
Addis Ababa,Addis Ketema,,Kotebe hc,Health Center,997544.764842,480703.707359,0.000000,0.00000000000,0.00000000000,0.000000,Government,Functional
Addis Ababa,Addis Ketema,,Woreda 7 hc,Health Center,998672.126696,469259.342360,0.000000,0.00000000000,0.00000000000,0.000000,Government,Functional
Addis Ababa,Akaki Kality,,Kality hc,Health Center,984930.725724,474932.978788,0.000000,0.00000000000,0.00000000000,0.000000,Government,Functional
Addis Ababa,Arada,,Arada hc,Health Center,998669.625750,472715.902391,0.000000,0.00000000000,0.00000000000,0.000000,Government,Functional
Addis Ababa,Arada,,Gulele hc,Health Center,1002068.182110,471256.586467,0.000000,0.00000000000,0.00000000000,0.000000,Government,Functional
Addis Ababa,Arada,,Kebena hc,Health Center,997614.238829,475003.128746,0.000000,0.00000000000,0.00000000000,0.000000,Government,Functional
Addis Ababa,Bole,,Bole 17/20 hc,Health Center,993186.601255,475288.004876,0.000000,0.00000000000,0.00000000000,0.000000,Government,Functional
Addis Ababa,Bole,,Bole 17 hc,Health Center,995102.000470,476577.028575,0.000000,0.00000000000,0.00000000000,0.000000,Government,Functional
Addis Ababa,Gulele,,Selam hc,Health Center,1000582.443570,469704.077489,0.000000,0.00000000000,0.00000000000,0.000000,Government,Functional
Addis Ababa,Gulele,,Sheromeda hc,Health Center,1000661.090870,473092.753743,0.000000,0.00000000000,0.00000000000,0.000000,Government,Functional
Addis Ababa,Kirkos,,Kazanchis hc,Health Center,995659.545379,474728.958310,0.000000,0.00000000000,0.00000000000,0.000000,Government,Functional
Addis Ababa,Kirkos,,Kirkos hc,Health Center,996577.297352,471666.650441,0.000000,0.00000000000,0.00000000000,0.000000,Government,Functional
Addis Ababa,Kirkos,,Meshualekia hc,Health Center,995691.771148,473329.400720,0.000000,0.00000000000,0.00000000000,0.000000,Government,Functional
Addis Ababa,kolfe keraniyo,,Kolfe hc,Health Center,999218.671462,467770.544829,0.000000,0.00000000000,0.00000000000,0.000000,Government,Functional
Addis Ababa,Lideta,,Beletshachew hc,Health Center,995763.370250,471037.732202,0.000000,0.00000000000,0.00000000000,0.000000,Government,Functional
Addis Ababa,Lideta,,Kebele 18hc,Health Center,997344.265178,470971.093616,0.000000,0.00000000000,0.00000000000,0.000000,Government,Functional
Addis Ababa,Lideta,,Ledeta hc,Health Center,995125.429824,471660.131663,0.000000,0.00000000000,0.00000000000,0.000000,Government,Functional
Addis Ababa,Lideta,,Tekele hamanot hc,Health Center,997340.141250,471584.755898,0.000000,0.00000000000,0.00000000000,0.000000,Government,Functional
Addis Ababa,kolfe keraniyo,,Woreda 24 hc,Health Center,993931.464907,469204.420690,0.000000,0.00000000000,0.00000000000,0.000000,Government,Functional
Addis Ababa,Nefas silk lafto,,Nifas silk lafto no 2 hc,Health Center,993255.202992,469299.169320,0.000000,0.00000000000,0.00000000000,0.000000,Government,Functional
Addis Ababa,Nifas silk Lafto,,Nifas silk laffto no 1hc,Health Center,990123.725386,473472.291630,0.000000,0.00000000000,0.00000000000,0.000000,Government,Functional
Addis Ababa,Yeka,,Entoto no 1hc,Health Center,999274.792489,477286.514419,0.000000,0.00000000000,0.00000000000,0.000000,Government,Functional
Addis Ababa,Yeka,,Yeka hc,Health Center,997181.963499,476900.643737,0.000000,0.00000000000,0.00000000000,0.000000,Government,Functional
